z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
794,9.5219473555887,0,0,0,0.05623745420731767,0.05623745420731767,0.040347626921676684,0
798,9.525096507303543,0,0,0,0.0560327714230539,0.0560327714230539,0.039756150244153944,0
802,9.528229913194037,0,0,0,0.05582368741626331,0.05582368741626331,0.03915868643663904,0
806,9.531347729936028,0,0,0,0.05561010142470165,0.05561010142470165,0.038555325474983755,0
810,9.534450111878472,0,0,0,0.05539190728823885,0.05539190728823885,0.03794615822312957,0
814,9.537537211089287,0,0,0,0.05516899306893885,0.05516899306893885,0.037331276419423916,0
818,9.540609177400077,0,0,0,0.05494124063634908,0.05494124063634908,0.03671077266280472,0
822,9.543666158449776,0,0,0,0.054708525214084314,0.054708525214084314,0.03608474039885535,0
826,9.546708299727216,0,0,0,0.054470714883261724,0.054470714883261724,0.03545327390573201,0
830,9.549735744612681,0,0,0,0.05422767003773261,0.05422767003773261,0.034816468279965845,0
834,9.55274863441845,0,0,0,0.05397924278534692,0.05397924278534692,0.034174419422141764,0
838,9.555747108428386,0,0,0,0.05372527628866025,0.05372527628866025,0.03352722402245611,0
842,9.558731303936565,0,0,0,0.05346560403752726,0.05346560403752726,0.032874979546155494,0
846,9.561701356284997,0,0,0,0.05320004904489484,0.05320004904489484,0.032217784218858896,0
850,9.564657398900465,0,0,0,0.052928422955777606,0.052928422955777606,0.03155573701176528,0
854,9.567599563330486,0,0,0,0.05265052505782941,0.05265052505782941,0.030888937626748797,0
858,9.570527979278436,0,0,0,0.052366141180066224,0.052366141180066224,0.030217486481344175,0
862,9.57344277463787,0,0,0,0.05207504246408672,0.05207504246408672,0.029541484693624116,0
866,9.576344075526027,0,0,0,0.051776983989502,0.051776983989502,0.02886103406697131,0
870,9.579232006316575,0,0,0,0.05147170323212698,0.05147170323212698,0.028176237074747253,0
874,9.58210668967161,0,0,0,0.05115891832968608,0.05115891832968608,0.02748719684486006,0
878,9.584968246572911,0,0,0,0.050838326125190764,0.050838326125190764,0.026794017144233906,0
882,9.587816796352497,0,0,0,0.050509599952565674,0.050509599952565674,0.026096802363181973,0
886,9.590652456722479,0,0,0,0.05017238712228637,0.05017238712228637,0.025395657499685732,0
890,9.593475343804258,0,0,0,0.04982630605642921,0.04982630605642921,0.024690688143582603,0
894,9.596285572157049,0,0,0,0.049470943012213504,0.049470943012213504,0.02398200046066454,0
898,9.599083254805786,0,0,0,0.04910584832030273,0.04910584832030273,0.023269701176689837,0
902,9.60186850326839,0,0,0,0.04873053204812572,0.04873053204812572,0.022553897561310605,0
906,9.604641427582447,0,0,0,0.04834445897834935,0.04834445897834935,0.021834697411918395,0
910,9.607402136331295,0,0,0,0.04794704276714474,0.04794704276714474,0.021112209037410283,0
914,9.61015073666953,0,0,0,0.04753763911436502,0.04753763911436502,0.020386541241877946,0
918,9.612887334347972,0,0,0,0.0471155377359274,0.0471155377359274,0.019657803308222144,0
922,9.615612033738069,0,0,0,0.046679952874441606,0.046679952874441606,0.018926104981695235,0
926,9.618324937855789,0,0,0,0.04623001201311989,0.04623001201311989,0.018191556453373767,0
930,9.62102614838499,0,0,0,0.04576474236415294,0.04576474236415294,0.017454268343564228,0
934,9.623715765700286,0,0,0,0.04528305457738297,0.04528305457738297,0.01671435168514399,0
938,9.62639388888943,0,0,0,0.044783722945768614,0.044783722945768614,0.015971917906840185,0
942,9.629060615775218,0,0,0,0.04426536115256316,0.04426536115256316,0.015227078816448943,0
946,9.631716042936926,0,0,0,0.04372639228419935,0.04372639228419935,0.014479946583997542,0
950,9.634360265731301,0,0,0,0.043165011381614105,0.043165011381614105,0.01373063372485202,0
954,9.63699337831311,0,0,0,0.0425791381580747,0.0425791381580747,0.012979253082772774,0
958,9.63961547365525,0,0,0,0.041966356574376334,0.041966356574376334,0.01222591781292071,0
962,9.64222664356845,0,0,0,0.04132383657333787,0.04132383657333787,0.011470741364816451,0
966,9.644826978720566,0,0,0,0.04064823117255118,0.04064823117255118,0.010713837465255381,0
970,9.647416568655458,0,0,0,0.03993553885324724,0.03993553885324724,0.009955320101180635,0
974,9.649995501811508,0,0,0,0.039180915988315156,0.039180915988315156,0.009195303502517196,0
978,9.652563865539726,0,0,0,0.03837841552112195,0.03837841552112195,0.008433902124969262,0
982,9.65512174612152,0,0,0,0.03752061359848717,0.03752061359848717,0.007671230632783641,0
986,9.657669228786075,0,0,0,0.03659806017338482,0.03659806017338482,0.006907403881481724,0
990,9.660206397727398,0,0,0,0.03559844191264502,0.03559844191264502,0.006142536900562684,0
994,9.662733336121017,0,0,0,0.03450525213660702,0.03450525213660702,0.005376744876180446,0
998,9.66525012614034,0,0,0,0.033295565828276086,0.033295565828276086,0.004610143133797078,0
1002,9.667756848972683,0,0,0,0.031936068184716136,0.031936068184716136,0.0038428471208151707,0
1006,9.670253584835,0,0,0,0.03037534095554986,0.03037534095554986,0.0030749723891919994,0
1010,9.672740412989269,0,0,0,0.02852704905997573,0.02852704905997573,0.0023066345780376534,0
1014,9.675217411757599,0,0,0,0.026226551690239047,0.026226551690239047,0.0015379493962003232,0
1018,9.677684658537034,0,0,0,0.02308287534894097,0.02308287534894097,0.0007690326048409478,0
1022,9.680142229814052,0,0,0,0.017539412535967715,0.017539412535967715,0,0
