z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
630.0,13.353475098367715,0,0,0,0.098338642779203400,0.098338642779203400,0.093299279883473890,0
634.0,13.359804233419363,0,0,0,0.098222331724705764,0.098222331724705764,0.092850608047321564,0
638.0,13.366093562326927,0,0,0,0.098101894596779399,0.098101894596779399,0.092387953251128682,0
642.0,13.372343582672098,0,0,0,0.097977304911900029,0.097977304911900029,0.091911385169005780,0
646.0,13.378554782764740,0,0,0,0.097848534986502325,0.097848534986502325,0.091420975570353072,0
650.0,13.384727641871820,0,0,0,0.097715555898025899,0.097715555898025899,0.090916798309052249,0
654.0,13.390862630439337,0,0,0,0.097578337443665147,0.097578337443665147,0.090398929312344348,0
658.0,13.396960210307455,0,0,0,0.097436848096689649,0.097436848096689649,0.089867446569395396,0
662.0,13.403020834919145,0,0,0,0.097291054960191761,0.097291054960191761,0.089322430119551530,0
666.0,13.409044949522526,0,0,0,0.097140923718106967,0.097140923718106967,0.088763962040285402,0
670.0,13.415032991367148,0,0,0,0.096986418583339840,0.096986418583339840,0.088192126434835511,0
674.0,13.420985389894444,0,0,0,0.096827502242816110,0.096827502242816110,0.087607009419540666,0
678.0,13.426902566922532,0,0,0,0.096664135799266318,0.096664135799266318,0.087008699110871154,0
682.0,13.432784936825598,0,0,0,0.096496278709531105,0.096496278709531105,0.086397285612158689,0
686.0,13.438632906708023,0,0,0,0.096323888719161310,0.096323888719161310,0.085772861000027220,0
690.0,13.444446876573442,0,0,0,0.096146921793067330,0.096146921793067330,0.085135519310526528,0
694.0,13.450227239488942,0,0,0,0.095965332041951804,0.095965332041951804,0.084485356524970731,0
698.0,13.455974381744509,0,0,0,0.095779071644237754,0.095779071644237754,0.083822470555483822,0
702.0,13.461688683007948,0,0,0,0.095588090763179645,0.095588090763179645,0.083146961230254557,0
706.0,13.467370516475379,0,0,0,0.095392337458818477,0.095392337458818477,0.082458930278502526,0
710.0,13.473020249017498,0,0,0,0.095191757594412632,0.095191757594412632,0.081758481315158379,0
714.0,13.478638241321722,0,0,0,0.094986294736943935,0.094986294736943935,0.081045719825259488,0
718.0,13.484224848030362,0,0,0,0.094775890051263370,0.094775890051263370,0.080320753148064500,0
722.0,13.489780417874963,0,0,0,0.094560482187401498,0.094560482187401498,0.079583690460888368,0
726.0,13.495305293806933,0,0,0,0.094340007160525929,0.094340007160525929,0.078834642762660639,0
730.0,13.500799813124575,0,0,0,0.094114398222980747,0.094114398222980747,0.078073722857209468,0
734.0,13.506264307596652,0,0,0,0.093883585727790153,0.093883585727790153,0.077301045336273716,0
738.0,13.511699103582609,0,0,0,0.093647496982950398,0.093647496982950398,0.076516726562245910,0
742.0,13.517104522149518,0,0,0,0.093406056095770310,0.093406056095770310,0.075720884650648468,0
746.0,13.522480879185897,0,0,0,0.093159183806447832,0.093159183806447832,0.074913639452345929,0
750.0,13.527828485512494,0,0,0,0.092906797309992073,0.092906797309992073,0.074095112535495902,0
754.0,13.533147646990093,0,0,0,0.092648810065510082,0.092648810065510082,0.073265427167241284,0
758.0,13.538438664624509,0,0,0,0.092385131591780176,0.092385131591780176,0.072424708295146689,0
762.0,13.543701834668783,0,0,0,0.092115667247921890,0.092115667247921890,0.071573082528381876,0
