z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
337.0,12.727838209334498,0,0,0,0.09628007783564048,0.09628007783564048,0.08608669386377674,0
339.0,12.733755386362587,0,0,0,0.09636741355325025,0.09636741355325025,0.08639728561215868,0
341.0,12.739637756265655,0,0,0,0.09645360786051252,0.09645360786051252,0.08670462455156927,0
343.0,12.745485726148077,0,0,0,0.09653866626095187,0.09653866626095187,0.08700869911087114,0
345.0,12.751299696013497,0,0,0,0.09662259414571216,0.09662259414571216,0.08730949784182901,0
347.0,12.757080058928997,0,0,0,0.09670539679578727,0.09670539679578727,0.08760700941954067,0
349.0,12.762827201184564,0,0,0,0.09678707938418701,0.09678707938418701,0.08790122264286335,0
351.0,12.768541502448002,0,0,0,0.09686764697804028,0.09686764697804028,0.0881921264348355,0
353.0,12.774223335915433,0,0,0,0.09694710454063768,0.09694710454063768,0.08847970984309378,0
355.0,12.779873068457553,0,0,0,0.0970254569334153,0.0970254569334153,0.0887639620402854,0
357.0,12.785491060761776,0,0,0,0.09710270891788152,0.09710270891788152,0.08904487232447579,0
359.0,12.791077667470416,0,0,0,0.09717886515748875,0.09717886515748875,0.08932243011955154,0
361.0,12.796633237315017,0,0,0,0.09725393021945163,0.09725393021945163,0.08959662497561852,0
363.0,12.802158113246987,0,0,0,0.09732790857651352,0.09732790857651352,0.08986744656939538,0
365.0,12.80765263256463,0,0,0,0.09740080460866256,0.09740080460866256,0.09013488470460221,0
367.0,12.813117127036707,0,0,0,0.09747262260479922,0.09747262260479922,0.09039892931234433,0
369.0,12.818551923022664,0,0,0,0.09754336676435645,0.09754336676435645,0.09065957045149153,0
371.0,12.823957341589573,0,0,0,0.097613041198874,0.097613041198874,0.09091679830905224,0
373.0,12.829333698625952,0,0,0,0.09768164993352822,0.09768164993352822,0.09117060320054299,0
375.0,12.834681304952548,0,0,0,0.09774919690861864,0.09774919690861864,0.09142097557035307,0
377.0,12.840000466430148,0,0,0,0.09781568598101263,0.09781568598101263,0.09166790599210428,0
379.0,12.845291484064564,0,0,0,0.09788112092554924,0.09788112092554924,0.09191138516900578,0
381.0,12.850554654108839,0,0,0,0.09794550543640355,0.09794550543640355,0.09215140393420419,0
383.0,12.855790268162783,0,0,0,0.09800884312841242,0.09800884312841242,0.09238795325112868,0
385.0,12.86099861326992,0,0,0,0.09807113753836294,0.09807113753836294,0.09262102421383113,0
387.0,12.866179972011919,0,0,0,0.09813239212624447,0.09813239212624447,0.09285060804732155,0
389.0,12.871334622600584,0,0,0,0.09819261027646542,0.09819261027646542,0.09307669610789837,0
391.0,12.876462838967504,0,0,0,0.09825179529903548,0.09825179529903548,0.09329927988347389,0
393.0,12.881564890851399,0,0,0,0.09830995043071447,0.09830995043071447,0.09351835099389476,0
395.0,12.886641043883259,0,0,0,0.09836707883612872,0.09836707883612872,0.0937339011912575,0
397.0,12.891691559669328,0,0,0,0.09842318360885557,0.09842318360885557,0.093945922360219,0
399.0,12.896716695872,0,0,0,0.09847826777247713,0.09847826777247713,0.09415440651830209,0
401.0,12.901716706288706,0,0,0,0.09853233428160385,0.09853233428160385,0.09435934581619604,0
403.0,12.90669184092882,0,0,0,0.09858538602286893,0.09858538602286893,0.09456073253805214,0
405.0,12.911642346088676,0,0,0,0.09863742581589408,0.09863742581589408,0.09475855910177411,0
407.0,12.916568464424731,0,0,0,0.09868845641422751,0.09868845641422751,0.09495281805930367,0
409.0,12.921470435024938,0,0,0,0.09873848050625464,0.09873848050625464,0.09514350209690084,0
411.0,12.926348493478372,0,0,0,0.09878750071608255,0.09878750071608255,0.09533060403541938,0
413.0,12.931202871943169,0,0,0,0.09883551960439847,0.09883551960439847,0.09551411683057708,0
415.0,12.936033799212835,0,0,0,0.09888253966930297,0.09888253966930297,0.0956940335732209,0
417.0,12.94084150078094,0,0,0,0.09892856334711875,0.09892856334711875,0.09587034748958717,0
419.0,12.945626198904275,0,0,0,0.09897359301317522,0.09897359301317522,0.09604305194155659,0
421.0,12.950388112664518,0,0,0,0.09901763098256972,0.09901763098256972,0.09621214042690417,0
423.0,12.955127458028414,0,0,0,0.09906067951090558,0.09906067951090558,0.09637760657954399,0
425.0,12.959844447906553,0,0,0,0.0991027407950081,0.0991027407950081,0.09653944416976895,0
427.0,12.96453929221076,0,0,0,0.09914381697361822,0.09914381697361822,0.09669764710448521,0
429.0,12.969212197910155,0,0,0,0.09918391012806499,0.09918391012806499,0.09685220942744173,0
431.0,12.973863369085885,0,0,0,0.0992230222829169,0.0992230222829169,0.0970031253194544,0
