z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
326.0,10.858874176748829,0,0,0,0.1,0.1,0.0844853565249707,0
330.0,10.868132153367686,0,0,0,0.1,0.1,0.08513551931052653,0
334.0,10.877278585384481,0,0,0,0.1,0.1,0.08577286100002722,0
338.0,10.886316128718311,0,0,0,0.1,0.1,0.08639728561215868,0
342.0,10.895247345545558,0,0,0,0.1,0.1,0.08700869911087114,0
346.0,10.904074708660255,0,0,0,0.1,0.1,0.08760700941954067,0
350.0,10.912800605583849,0,0,0,0.1,0.1,0.0881921264348355,0
354.0,10.921427342441453,0,0,0,0.1,0.1,0.0887639620402854,0
358.0,10.929957147620291,0,0,0,0.1,0.1,0.08932243011955154,0
362.0,10.938392175224905,0,0,0,0.1,0.1,0.08986744656939538,0
366.0,10.946734508342498,0,0,0,0.1,0.1,0.09039892931234433,0
370.0,10.954986162130792,0,0,0,0.1,0.1,0.09091679830905224,0
374.0,10.963149086739884,0,0,0,0.1,0.1,0.09142097557035307,0
378.0,10.971225170078636,0,0,0,0.1,0.1,0.09191138516900578,0
382.0,10.979216240435509,0,0,0,0.1,0.1,0.09238795325112868,0
386.0,10.987124068962846,0,0,0,0.1,0.1,0.09285060804732155,0
390.0,10.994950372033115,0,0,0,0.1,0.1,0.09329927988347389,0
394.0,11.002696813474913,0,0,0,0.1,0.1,0.0937339011912575,0
398.0,11.010365006696047,0,0,0,0.1,0.1,0.09415440651830209,0
402.0,11.017956516700453,0,0,0,0.1,0.1,0.09456073253805214,0
406.0,11.025472862005264,0,0,0,0.1,0.1,0.09495281805930367,0
410.0,11.032915516463886,0,0,0,0.1,0.1,0.09533060403541938,0
414.0,11.040285911000584,0,0,0,0.1,0.1,0.0956940335732209,0
418.0,11.047585435261684,0,0,0,0.1,0.1,0.09604305194155659,0
422.0,11.054815439188097,0,0,0,0.1,0.1,0.09637760657954399,0
426.0,11.06197723451372,0,0,0,0.1,0.1,0.09669764710448521,0
430.0,11.069072096193771,0,0,0,0.1,0.1,0.0970031253194544,0
434.0,11.076101263767029,0,0,0,0.1,0.1,0.09729399522055601,0
438.0,11.083065942655544,0,0,0,0.1,0.1,0.09757021300385287,0
442.0,11.08996730540531,0,0,0,0.1,0.1,0.09783173707196277,0
446.0,11.096806492871014,0,0,0,0.1,0.1,0.09807852804032305,0
450.0,11.103584615347916,0,0,0,0.1,0.1,0.09831054874312163,0
454.0,11.110302753653631,0,0,0,0.1,0.1,0.09852776423889413,0
458.0,11.116961960162456,0,0,0,0.1,0.1,0.09873014181578585,0
462.0,11.12356325979476,0,0,0,0.1,0.1,0.0989176509964781,0
466.0,11.130107650963673,0,0,0,0.1,0.1,0.099090263542778,0
470.0,11.136596106481365,0,0,0,0.1,0.1,0.099247953459871,0
474.0,11.143029574426887,0,0,0,0.1,0.1,0.09939069700023562,0
478.0,11.149408978977572,0,0,0,0.1,0.1,0.09951847266721969,0
482.0,11.155735221205777,0,0,0,0.1,0.1,0.09963126121827781,0
486.0,11.162009179842702,0,0,0,0.1,0.1,0.09972904566786903,0
490.0,11.168231712010922,0,0,0,0.1,0.1,0.09981181129001493,0
494.0,11.17440365392711,0,0,0,0.1,0.1,0.09987954562051725,0
498.0,11.180525821576452,0,0,0,0.1,0.1,0.09993223845883496,0
502.0,11.186599011360057,0,0,0,0.1,0.1,0.09996988186962043,0
506.0,11.19262400071671,0,0,0,0.1,0.1,0.09999247018391445,0
510.0,11.198601548720115,0,0,0,0.1,0.1,0.1,0
514.0,11.20453239665281,0,0,0,0.1,0.1,0.09999247018391445,0
518.0,11.210417268557869,0,0,0,0.1,0.1,0.09996988186962043,0
522.0,11.216256871769332,0,0,0,0.1,0.1,0.09993223845883496,0
526.0,11.222051897422446,0,0,0,0.1,0.1,0.09987954562051725,0
530.0,11.22780302094452,0,0,0,0.1,0.1,0.09981181129001493,0
534.0,11.233510902527383,0,0,0,0.1,0.1,0.09972904566786903,0
538.0,11.239176187582162,0,0,0,0.1,0.1,0.09963126121827781,0
542.0,11.244799507177259,0,0,0,0.1,0.1,0.09951847266721969,0
